,Unnamed: 0,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,punctuation,upper
2757,2469,569185842876571648,negative,1.0,Flight Attendant Complaints,0.3564,United,,AnnieBodyCanada,,0,@united Total BS.have 1st class seats for connecting flight. Your crew Late Flight. We miss connection. Had next plane. Yet u don't honor it??,,2015-02-21 09:24:14 -0800,"Ontario, Canada",Eastern Time (US & Canada),0,0
2758,7801,569236124192931840,negative,0.6458,Flight Booking Problems,0.6458,Delta,,BernardLeCroix,,0,@JetBlue it was but obviously it wasn't linked as there is nothing there when I tried to book with it.,,2015-02-21 12:44:02 -0800,"Providence, RI",Eastern Time (US & Canada),0,1
2759,3822,568099620456423424,negative,0.6988,Bad Flight,0.6988,United,,OMGreller,,0,"@United and @DirectTV. Not to pile on, but it's time to update your in flight TV package. http://t.co/Lug4MFVWsA",,2015-02-18 09:27:58 -0800,on my iPhone,,0,1
2760,12613,570087305320357888,negative,1.0,Customer Service Issue,1.0,American,,GrxntChristian,,0,"@AmericanAir you know I love this airline, but why are my friends @MEGENTRIPODI @jordnnicole7 having such a problem retaining info they need",,2015-02-23 21:06:19 -0800,,Central Time (US & Canada),0,2
2761,7100,569937408013176832,negative,1.0,Can't Tell,0.6802,Delta,,kenyaaroy,,0,“@JetBlue: Our fleet's on fleek. http://t.co/5xGnyHGAFz” this is what I hate,,2015-02-23 11:10:41 -0800,,Central Time (US & Canada),0,1
2762,2324,569259152746221568,negative,1.0,Can't Tell,0.6733,United,,jcharvardapp,,0,"@united no commitment to a good turnaround, an operations mgr would have counted a dozen small issues with individual performance",,2015-02-21 14:15:32 -0800,,Atlantic Time (Canada),0,0
2763,8281,568535276546449409,negative,1.0,Late Flight,1.0,Delta,,tyon305,,0,@JetBlue what's the hold up with flight 1553? boarding should've taken place 30 minutes ago.,,2015-02-19 14:19:07 -0800,MiamiKlko,Eastern Time (US & Canada),0,0
2764,1966,569502869243736065,negative,1.0,Lost Luggage,1.0,United,,szymanski_t,,0,@united your airline has been telling me that my luggage is one hour away from my destination for 5 days!,,2015-02-22 06:23:59 -0800,,Eastern Time (US & Canada),1,0
2765,1189,569901512190767105,negative,1.0,Late Flight,0.664,United,,JoeSchueller,,0,@united Ha… you rebooked me in to an 11 hr layover &amp; are robbing me of a night with my family. Too Late Flight for that. Just fly on time for once.,,2015-02-23 08:48:03 -0800,"Research Triangle, NC",Central Time (US & Canada),0,0
2766,12548,570115339515592704,negative,0.7148,Customer Service Issue,0.3889,American,,uneek1908,,0,@AmericanAir I understand that but I'm hoping I can rectify this in advance. I would call but I am in AUH. I just need my one checked bag.,,2015-02-23 22:57:43 -0800,The Great State of TEXAS,Central Time (US & Canada),0,6
2767,11316,568216411404808192,negative,1.0,Customer Service Issue,1.0,US Airways,,ximplosionx,,0,"@USAirways Your software is broken. ""Call Customer Support"" is not the fix. Like I said earlier, yell at your developers.",,2015-02-18 17:12:04 -0800,"Redmond, WA",Eastern Time (US & Canada),0,1
2768,9210,570061033253023744,negative,1.0,Customer Service Issue,0.6890000000000001,US Airways,,caneryilmz,,0,@USAirways you say to call travel agency and they say we cant refund because usairways didnt accept this.,,2015-02-23 19:21:56 -0800,,,0,0
2769,3025,568793043664560128,negative,1.0,Flight Booking Problems,0.6733,United,,Amybabic,,0,@united 2nd time in a row  I've been over charged by 100's of $$ on my plane ticket WHY? #united I shouldn't have to check my CC everytime,,2015-02-20 07:23:23 -0800,"New York, Ny",,0,3
2770,9822,569651085348110336,negative,0.6614,longlines,0.337,US Airways,,Little_BeerGirl,,0,@USAirways it's flt 4827 to ELM - still no gate and still have to make it thru customs,,2015-02-22 16:12:57 -0800,"ÜT: 42.076557,-76.770488",Eastern Time (US & Canada),0,1
2771,10275,569414739694104576,negative,1.0,Customer Service Issue,0.6705,US Airways,,amyleis_janney,,0,@usairways we've been on hold for 2 hours trying to reschedule our Cancelled Flightled flight. Can anyone out there please help us?,,2015-02-22 00:33:47 -0800,,Mid-Atlantic,0,0
2772,2912,568832931382366209,negative,0.6527,Late Flight,0.3395,United,,ScribblersNook,,0,@united I believe just customer service. At last post he was at Narita in Tokyo. They sent him to a motel to rest. Said standby maybe 2days,,2015-02-20 10:01:53 -0800,"Atlanta, GA",Eastern Time (US & Canada),0,1
2773,1075,569936348217352194,negative,1.0,Cancelled Flight,1.0,United,,katiedonohue,,0,"@united 2 Cancelled Flighted flights Late Flightr, agent claimed she put me on a new flight but then Cancelled Flighted it. Coworker got on flight- now delayed. Now?","[41.97758466, -87.91065356]",2015-02-23 11:06:28 -0800,Washington D.C.,Eastern Time (US & Canada),0,0
2774,2061,569415076400242688,negative,1.0,Flight Booking Problems,0.672,United,,RoyLe9,,0,@united I bought a ticket with a price that was published by mistake and now I got an email that indicates United Cancelled Flightled my ticket! Why?,,2015-02-22 00:35:08 -0800,,Bucharest,1,2
2775,4714,569905567960952832,negative,0.6939,Late Flight,0.3571,Southwest,,LukeWyckoff,,0,@SouthwestAir my friends from Boston stuck in Denver. Her name Jane. @RnCahill  Please contact her.,,2015-02-23 09:04:10 -0800,"Denver, CO",Mountain Time (US & Canada),0,0
2776,8556,568168505998229505,negative,1.0,Late Flight,1.0,Delta,,mcontrerasnyc,,0,@JetBlue Only wish your ground operation was as expedient as your Twitter response team! Delay just got extended!,,2015-02-18 14:01:42 -0800,,,2,0
2777,14467,569611581920808960,negative,1.0,Late Flight,1.0,American,,macario2,,0,@AmericanAir @macario2 but you are Late Flight again!! Again and again! Where are the crew?,,2015-02-22 13:35:58 -0800,Pocos de Caldas,Brasilia,3,0
2778,5086,569357168765501440,negative,1.0,Cancelled Flight,1.0,Southwest,,vancejason,,0,"@SouthwestAir Flight Cancelled Flighted, two hours on hold. Then it just hangs up! A little help here? -thx",,2015-02-21 20:45:01 -0800,"McLean, VA",Eastern Time (US & Canada),1,1
2779,3341,568512847178645505,negative,1.0,Customer Service Issue,1.0,United,,abigailedge,,1,"@united ""We like hearing from you."" So why haven't you replied to my tweet and/or email yet? https://t.co/caf2cx3gfi",,2015-02-19 12:49:59 -0800,"Brighton, UK",London,0,0
2780,7492,569568878977794048,negative,1.0,Bad Flight,0.66,Delta,,yogadeals,,0,@JetBlue also not have food available even for purchase is quite shocking since this is a 5 hour international flight.,,2015-02-22 10:46:17 -0800,nyc,Mountain Time (US & Canada),0,0
2781,2465,569188792541818880,negative,1.0,Bad Flight,0.3521,United,,paul_e_jones,,1,@United had a maintenance issue. Stuck in Geneva with meal voucher that won't even cover a pLate Flight of spaghetti. Really.,,2015-02-21 09:35:57 -0800,"Apex, NC",Eastern Time (US & Canada),0,0
2782,2986,568806237804109825,negative,1.0,Can't Tell,0.3575,United,,riad_otoum,,0,@united please send help ASAP to @KathrynSotelo on flight 5957 to Chicago seat 9c #Airlines http://t.co/9sKrLyrZ1O,,2015-02-20 08:15:49 -0800,"Louisville, KY",,0,1
2783,1282,569853714149867521,negative,1.0,Cancelled Flight,1.0,United,,HeidiJern,,0,"@united Cancelled Flightled my direct flight Newark-Brussels last night, now 7 hours behind schedule. In EU compensation would be a given, but in US?",,2015-02-23 05:38:07 -0800,Brussels,,0,2
2784,13363,569881379825164288,negative,1.0,Customer Service Issue,1.0,American,,1JENSABA,,0,@AmericanAir how can I get travel question answered quickly... Online and calling not helping with this busy day,,2015-02-23 07:28:03 -0800,"Chicago,IL",Central Time (US & Canada),0,1
2785,3401,568466243210108928,negative,1.0,Flight Attendant Complaints,0.6515,United,,theo,,0,"@united I was abused , threatened and forced to travel in a lower cabine (last seat) in yesterday's flight from Houston to Sao Paulo",,2015-02-19 09:44:48 -0800,São Paulo / Brasil,Brasilia,0,1
2786,9332,569981015378112512,negative,0.6632,Customer Service Issue,0.3474,US Airways,,jasemccarty,,0,"@USAirways awesome... Doors close in 2 minutes, flight leaves in 17 minutes... And the plane just got here. WTH?",,2015-02-23 14:03:58 -0800,BTR/DCA/IAD/MSY - etc,Central Time (US & Canada),0,1
2787,1008,569967305859293184,negative,1.0,Cancelled Flight,1.0,United,,KeamBleam,,0,@united #UnitedAirlines Pls Fix #AspenBaggageFail issues. Had to pay my own way to #Aspen after flight Cancelled Flight. Left us in the cold in DEN.,,2015-02-23 13:09:29 -0800,"Harlem, NYC",Eastern Time (US & Canada),0,1
2788,8548,568173792406740994,negative,1.0,Can't Tell,1.0,Delta,,mcontrerasnyc,,0,@JetBlue PR-friendly tweets don't help drive accountability. Hope Mr. Hayes takes note.,,2015-02-18 14:22:42 -0800,,,0,0
2789,11806,567748987512705027,negative,1.0,Flight Attendant Complaints,1.0,US Airways,,sampleonephl,,0,@USAirways it's be nice to take a flight and have some level of consistency / service from the flight attendants. Quality control???,,2015-02-17 10:14:41 -0800,NYC,Central Time (US & Canada),0,0
2790,738,570107683027718144,negative,1.0,Late Flight,0.6712,United,,lindaSWC,,1,@united no Cancelled Flightn just left us to fend for ourselves when flt came in Late Flight. Getting runaround for 3 hrs. Each employee blaming  previous 1.,,2015-02-23 22:27:18 -0800,,,0,0
2791,675,570203218686423041,negative,1.0,Cancelled Flight,1.0,United,,bcarlsrud,,0,@united how does it get Cancelled Flightled 10 hours before take off?,,2015-02-24 04:46:55 -0800,,Central Time (US & Canada),0,0
2792,1930,569515688898875393,negative,1.0,Flight Attendant Complaints,0.6657,United,,NosihtamInc,,0,"@united 100% I will put together a very serious email, with all the issues that arose on our vacation due to your staff I will post it here",,2015-02-22 07:14:55 -0800,"Winnipeg, Manitoba",Central Time (US & Canada),0,2
2793,8757,567872044030918657,negative,1.0,Customer Service Issue,1.0,Delta,,Trufflebaby2,,0,@JetBlue dispatcher keeps yelling and hung up on me!,,2015-02-17 18:23:40 -0800,,,1,0
2794,7540,569538840735703040,negative,0.6383,Late Flight,0.6383,Delta,,davisesq212,,0,@JetBlue Thanks for the THIRD gate change http://t.co/UfBdr5AxeO,,2015-02-22 08:46:55 -0800,New York City,Eastern Time (US & Canada),0,1
2795,2042,569440689253158912,negative,1.0,Lost Luggage,1.0,United,,MaxAbrahms,,1,Thanks @united for writing back. To assist you can return the bag you lost &amp; clean up the feces sprinkled in your bathroom. Too much to ask?,,2015-02-22 02:16:54 -0800,"Boston, MA",Atlantic Time (Canada),0,0
2796,4099,567822865844928512,negative,1.0,Customer Service Issue,0.7055,United,,SSest72,,0,"@united if your policy changed, you must advise at the time of purchase.  Same if you choose to vary it by airport!  We want a FULL refund!!",,2015-02-17 15:08:15 -0800,,,3,1
2797,4201,567781357355794432,negative,0.6544,Customer Service Issue,0.6544,United,,Vinobuddha,,0,@united probably wouldn't be doing it had someone returned my call or email. Case number 8273993,,2015-02-17 12:23:19 -0800,,,0,0
2798,9451,569930403106172928,negative,0.6759,Flight Booking Problems,0.3545,US Airways,,Bachelorsaurus,,0,@USAirways lots of fun to be removed from top of a list and manually readded to the bottom thanks to club agents. Thanks a lot Asha at DCA.,,2015-02-23 10:42:51 -0800,"Arlington, VA",Quito,0,1
2799,10317,569373336922230784,negative,1.0,Late Flight,0.6845,US Airways,,AndyLeeEsq,,0,@USAirways delayed depart bc ur flight attendant wasn't there. Then after landing took 3 hrs to get a gate. Now it's another he and NO bags,,2015-02-21 21:49:16 -0800,,,0,1
2800,11331,568208027775569920,negative,1.0,Late Flight,1.0,US Airways,,mma718,,0,@USAirways I wish we were on our way. Now there's a problem w/de-icing.Three &amp; 1/2 hour delay so far &amp; sill not sure if we'll be taking off.,,2015-02-18 16:38:45 -0800,"Queens, New York",,0,1
2801,12597,570093520909832192,negative,1.0,Customer Service Issue,1.0,American,,emrey35,,0,@AmericanAir when should i expect a response from customer relations,,2015-02-23 21:31:01 -0800,College Station,,0,0
2802,2255,569294326259253248,negative,0.6831,Late Flight,0.3569,United,,ByronJ,,0,Reply to @united - Doesn't do any good to check outlets preflight when moved to different equipment after boarding due to malfunction.,,2015-02-21 16:35:19 -0800,"Foster City, CA",,0,0
2803,13859,569700397884928000,negative,1.0,Can't Tell,1.0,American,,ra1der7581,,0,@AmericanAir wow @AmericanAir still screw n stuff up,,2015-02-22 19:28:54 -0800,"Albuquerque,New Mexico ",America/Boise,0,0
2804,14264,569644332573007873,negative,1.0,Late Flight,1.0,American,,bfriend10,,0,"@AmericanAir Still sitting in airport as 6:05 flt delayed until 6:55...but still not boarding, what is happening?  No info....",,2015-02-22 15:46:07 -0800,Chicago,,0,0
2805,6457,567838174816395264,negative,1.0,Can't Tell,1.0,Southwest,,TRomano22,,0,@SouthwestAir Not your finest moment in Boston right now!,,2015-02-17 16:09:05 -0800,,Eastern Time (US & Canada),1,0
2806,13104,569939736782962688,negative,1.0,Customer Service Issue,1.0,American,,flemmingerin,,0,@AmericanAir Also do you have any way to speak to someone on the phone? Your 1-800 # has been hanging up on me all day.,,2015-02-23 11:19:56 -0800,San Diego,,0,0
2807,11071,568538553862340608,negative,1.0,Late Flight,0.3618,US Airways,,KnoxHenderson,,0,@USAirways should take a lesson from @SouthwestAir and wait for passengers from connecting flights. Shame..,,2015-02-19 14:32:08 -0800,,Mountain Time (US & Canada),0,0
2808,11126,568491460250742784,negative,0.6701,Can't Tell,0.6701,US Airways,,TheMikeSindt,,0,@USAirways is probably losing a family of world travelers as customers due to broken processes. @AmericanAir I hope you can fix it,,2015-02-19 11:25:00 -0800,"Scottsdale, AZ",,0,1
2809,4791,569734069988286464,negative,1.0,Lost Luggage,1.0,Southwest,,RenkCathy,,0,@SouthwestAir needs to train their employees to be at lease somewhat empathetic when THEY lose our luggage.  Monika at MWA needs a PR lesson,,2015-02-22 21:42:42 -0800,,Central Time (US & Canada),0,3
2810,5264,569225563417620480,negative,1.0,Customer Service Issue,0.6478,Southwest,,TrishaBug72,,0,@SouthwestAir been on hold for 30 min trying to rebook my flight you Cancelled Flightled. Help?!,,2015-02-21 12:02:04 -0800,in ur base killin ur tw33tz,Quito,1,0
2811,1057,569946921265184768,negative,1.0,Late Flight,1.0,United,,ClarkeTheSpark,,0,@united Flight UA1270 is descending into farce and we haven't left EWR yet. Is this going to get any worse?,,2015-02-23 11:48:29 -0800,"Brighton, UK",,0,2
2812,9900,569623164105433088,negative,1.0,Flight Attendant Complaints,1.0,US Airways,,Gregm528,,0,"@USAirways @AmericanAir @GMA could not have had a worse airline experience. Rude, unhelpful, got yelled at😳. @JetBlue need your help",,2015-02-22 14:22:00 -0800,NY,Eastern Time (US & Canada),0,1
2813,3990,567886894761005056,negative,1.0,Lost Luggage,0.67,United,,tomcrabtree,,0,@united did I mention one bag is an infant car seat &amp; we've been stuck with yr poor replacement on icy mtn roads,,2015-02-17 19:22:41 -0800,San Francisco,Pacific Time (US & Canada),0,1
2814,8331,568482785389899776,negative,1.0,Can't Tell,0.6666,Delta,,mattjay_son,,0,@JetBlue Pooling and gifting are completely different.  I shouldn't have to be charged $375 to send points.  Its disgusting.,,2015-02-19 10:50:32 -0800,"Los Angeles, CA",Arizona,0,1
2815,7399,569626884549578752,negative,1.0,Flight Booking Problems,0.6838,Delta,,ThatJasonEaton,,0,"@JetBlue if you want to be helpful, find us a seat. Don't quote terms and conditions. #jetbluefail",,2015-02-22 14:36:47 -0800,,,0,0
2816,11785,567760870630244352,negative,1.0,Can't Tell,1.0,US Airways,,kpbball41,,0,@USAirways you are horrendous.  Pull your shit together,,2015-02-17 11:01:54 -0800,"Boston, MA",Quito,0,0
2817,9321,569985760482365440,negative,1.0,Late Flight,0.6641,US Airways,,jasemccarty,,0,@USAirways patience is what my connecting flight will need. Why do you guys do this to me every time I travel? Every. Single. Time.,,2015-02-23 14:22:49 -0800,BTR/DCA/IAD/MSY - etc,Central Time (US & Canada),0,1
2818,2967,568813269906890753,negative,1.0,Late Flight,0.6716,United,,_mhertz,,0,@united deserves to go bankrupt. Just delayed an outbound flight with no info on the connecting flight that we're going to miss,,2015-02-20 08:43:46 -0800,,Pacific Time (US & Canada),0,0
2819,1799,569580180353609729,negative,1.0,Customer Service Issue,0.6894,United,,tspinnersbride,,0,"@united You cause me to miss my flight telling me it already left when it had not. No empathy from gate staff or crew, no apology. Really?",,2015-02-22 11:31:11 -0800,,,0,0
2820,11814,567741884140093440,negative,0.6484,Late Flight,0.3407,US Airways,,Champa24,,0,@USAirways any tips on getting a hotel that your airline won't get for any of us even though we were told that we'd make our flight?,,2015-02-17 09:46:27 -0800,,,0,0
2821,13099,569940685757014016,negative,1.0,Can't Tell,0.3831,American,,ezemanalyst,,0,"@AmericanAir so if your genuine, give me your opinion  on what occurred last night 445 fly  from phl, to mia. No assistance at airport",,2015-02-23 11:23:43 -0800,,,0,0
2822,1970,569500360651509760,negative,1.0,Cancelled Flight,1.0,United,,greghm88,,0,"@united Cancelled Flights your flight then sends you an email saying ""think about your next flight..."" #customer #outrage http://t.co/KkwiwI97A4",,2015-02-22 06:14:01 -0800,London,,0,0
2823,12181,570267902726803456,negative,1.0,Late Flight,0.6496,American,,Flora_Lola_NYC,,0,@AmericanAir The issue is the lack of consideration of an announcement made so Late Flight when the gate agent had been there for over an hour.,,2015-02-24 09:03:57 -0800,,Eastern Time (US & Canada),0,0
2824,5562,568893453515378689,negative,1.0,Can't Tell,0.6268,Southwest,,ChrisJLeary,,0,"@SouthwestAir Your wifi stinks. I'm not mad, but i wouldn't hate it if i got my money refunded.",,2015-02-20 14:02:23 -0800,,Pacific Time (US & Canada),0,0
2825,4654,569956726318850048,negative,1.0,Cancelled Flight,0.6736,Southwest,,meredithrae1,,0,"@SouthwestAir , please explain to me why every other flight to Dallas is going out today except the 6:35 pm?????",,2015-02-23 12:27:27 -0800,,,0,0
2826,2380,569237356622024704,negative,1.0,Can't Tell,1.0,United,,AviNewYork,,0,@united I hope not to see the same issue on my return flight tomorrow,"[18.47066766, -68.40014139]",2015-02-21 12:48:56 -0800,,Eastern Time (US & Canada),0,1
2827,12925,569978312157589504,negative,1.0,Can't Tell,0.6781,American,,FNMacDougall,,0,"@AmericanAir I ended up emailing my #Complaint to customer.relations@aa.com, hope that works. #TravelProblems",,2015-02-23 13:53:13 -0800,"Los Angeles, CA",Pacific Time (US & Canada),0,1
2828,13860,569700252321755137,negative,1.0,Customer Service Issue,1.0,American,,Jakews82,,0,@AmericanAir I just checked the app and it said my flight had been moved back a day? No explanations why. No answer on the 800 number.,,2015-02-22 19:28:19 -0800,Omaha ,,0,1
2829,13773,569719978993152000,negative,1.0,Customer Service Issue,1.0,American,,troubledsoul99,,0,"@AmericanAir Thank you for holding, we apologize for the delay in answering your call. To speak to a representative please continue to hold.",,2015-02-22 20:46:42 -0800,"Raleigh, NC",,0,0
2830,9794,569663278298890241,negative,1.0,Late Flight,1.0,US Airways,,PeterPiatetsky,,0,@USAirways @AmericanAir. delay and mechanical issues on both my weekend flights. Ridiculous. Will tweet as long as we are delayed,,2015-02-22 17:01:24 -0800,Nebraska,Eastern Time (US & Canada),0,0
2831,1464,569709452594524160,negative,1.0,Customer Service Issue,0.6383,United,,JasonArbaugh,,0,@united the delay is due to customer service for 20 people?  What about the DIS-SERVICE you provided for 100+?  #FlightFail #Hour20Delay,,2015-02-22 20:04:52 -0800,,,0,1
2832,529,570294205999939584,negative,1.0,Customer Service Issue,0.6703,United,,nydia376,,0,@united beginning of Feb I called United they said they would send another voucher by mail. Never got anything. #tiredofwaiting,,2015-02-24 10:48:28 -0800,USA,,0,1
2833,10583,569163008309657600,negative,1.0,Flight Attendant Complaints,1.0,US Airways,,BCchillennnnnn,,0,@USAirways your flight attendants are all jerks 🐳,,2015-02-21 07:53:30 -0800,VA ,Eastern Time (US & Canada),0,0
2834,5725,568777943104802817,negative,0.6632,Bad Flight,0.3474,Southwest,,dealWHITit,,0,@SouthwestAir it's too damn cold to be sitting on this runway with no heat!!!!!,,2015-02-20 06:23:23 -0800,,Indiana (East),5,0
2835,11619,567871168214106113,negative,1.0,Customer Service Issue,0.6943,US Airways,,Hollywood0218,,0,"@USAirways Your whole handling of this was a joke.Boston Logan had one little old lady,ONE handling all the customers http://t.co/DH2rfUIJYP",,2015-02-17 18:20:11 -0800,,,0,0
2836,12777,570028125024706561,negative,1.0,Late Flight,0.6629,American,,msofka,,0,"@AmericanAir now I have to wait ""more than 60 minutes""","[41.45875201, -81.86775899]",2015-02-23 17:11:10 -0800,"Cleveland, OH",Central Time (US & Canada),0,1
2837,11914,570298770136674304,negative,1.0,Customer Service Issue,1.0,American,,law_econ,,0,@AmericanAir This doesn't address my issue. I am on hold for 30 min to speak with an agent.,,2015-02-24 11:06:37 -0800,"Newport Beach, CA",Central Time (US & Canada),0,1
2838,9527,569891260405665792,negative,1.0,Lost Luggage,0.6555,US Airways,,CatieKriewald,,0,@USAirways if you DM me we can take this offline. Would love more info on location of lost bags. Any help is appreciated.,,2015-02-23 08:07:19 -0800,"Stillwater, MN",Central Time (US & Canada),0,1
2839,5447,569001941533003776,negative,1.0,longlines,0.6629,Southwest,,scpetrel,,0,@southwestair Grand total from landing to getting bag: one hour. That's very sad.,,2015-02-20 21:13:29 -0800,"Charleston, SC",Eastern Time (US & Canada),0,0
2840,10340,569361961487478785,negative,1.0,Late Flight,0.66,US Airways,,OP_Rahul,,0,@USAirways actually it landed in BWI 30 minutes ago. She is stranded but I have friends to help. You FAILED big time on this one.,,2015-02-21 21:04:04 -0800,"Ocean View, Hawaii",,0,3
2841,878,570040251764183040,negative,1.0,Lost Luggage,1.0,United,,Bozboyku1,,0,"@united 3 days Late Flightr and my bag has not left IAD, United is not helping at all. Everyone tells me a different story",,2015-02-23 17:59:21 -0800,Lees Summit,Mountain Time (US & Canada),0,1
2842,11744,567781757274292224,negative,1.0,Cancelled Flight,0.6606,US Airways,,rkasold,,0,@USAirways 2.5 hours Late Flightr and the flight has been Cancelled Flightled. You gotta work on your internal communication skills.,,2015-02-17 12:24:54 -0800,,Eastern Time (US & Canada),0,0
2843,14233,569649712996823041,negative,1.0,Lost Luggage,1.0,American,,SandraSSaid,,0,@AmericanAir arrived in lax from ord flight AA1657 NO LUGGAGE,,2015-02-22 16:07:29 -0800,"Brookfield, WI",Eastern Time (US & Canada),0,3
2844,2932,568826499597524992,negative,1.0,Flight Attendant Complaints,0.6746,United,,44Stocker,,0,@united flight 1219. My frustration boiled over after dealing with attendant. Her attitude was ridiculous.,,2015-02-20 09:36:20 -0800,,,0,0
2845,12689,570060776301424641,negative,1.0,Lost Luggage,0.3564,American,,jwmb6c,,0,"@AmericanAir You found my lost luggage, won't bring it to me until tomorrow. Next day if the weather isn't nicer. Terrible service",,2015-02-23 19:20:54 -0800,"Kansas City, MO",Central Time (US & Canada),0,0
2846,11636,567859714169708544,negative,1.0,Flight Attendant Complaints,1.0,US Airways,,PastorMRobinson,,0,@USAirways stuck in Charlotte being treated like a nobody by staff.,,2015-02-17 17:34:40 -0800,Lexington,Central Time (US & Canada),0,0
2847,13506,569846045892608001,negative,1.0,Customer Service Issue,0.6414,American,,stephenmartino,,0,"@AmericanAir If you care, could you have someone call me to explain what is going on.",,2015-02-23 05:07:39 -0800,"Baltimore, Maryland",Central Time (US & Canada),0,0
2848,13843,569703616426045441,negative,0.6169,Cancelled Flight,0.6169,American,,taraaleung,,0,@AmericanAir My flight tomorrow from SLC to DFW AA304 Cancelled Flighted. Can you help me get there?,,2015-02-22 19:41:41 -0800,"Salt Lake City, USA",,0,3
2849,2786,568900770860392448,negative,1.0,Lost Luggage,1.0,United,,AlsoRococo,,1,"@united don't need your apologies, need my bag. Took 56 minutes from landing to get it. Unacceptable.",,2015-02-20 14:31:28 -0800,Los Angeles,Pacific Time (US & Canada),0,0
2850,2690,568954048038055936,negative,1.0,Flight Attendant Complaints,0.6752,United,,tompenning,,0,"@united never fails, flying FC order ravioli get chicken. Tell the FA she says you should of told me, other people wanted chicken..idiot.",,2015-02-20 18:03:10 -0800,,,0,2
2851,11876,567679487383699456,negative,1.0,Customer Service Issue,0.7188,US Airways,,DonnyYardas,,0,@USAirways reservations had me on hold for 2 hours only to hang up...smh 😕,,2015-02-17 05:38:31 -0800,Somewhere Creating,Eastern Time (US & Canada),0,0
2852,1881,569538171509350400,negative,1.0,Late Flight,1.0,United,,dkosi2,,0,@united feeling like a true united customer stuck.on the tarmac in dc for over 2 hrs. UNITEDFAIL,,2015-02-22 08:44:16 -0800,,,0,1
2853,3189,568607402645454848,negative,0.6866,Late Flight,0.6866,United,,tonypal1588,,0,@united @dmb41shows I need this plane to get to buffalo so I can leave tonight. Any progress?,,2015-02-19 19:05:43 -0800,Houston,Central Time (US & Canada),0,2
2854,1154,569912710848057344,negative,1.0,Late Flight,1.0,United,,ADanaiBaker,,0,"@united Now arriving a day and a half Late Flightr than supposed to. Lesson of the day, don't believe verbal or written confirmations from United",,2015-02-23 09:32:33 -0800,,,0,0
2855,8657,568069392422051841,negative,0.6803,Customer Service Issue,0.6803,Delta,,duendecillita,,0,"@JetBlue spoken to 2 reps. Once I'm allowed to check my bag and through the TSA checkpoint, I guarantee I will be talking to someone.",,2015-02-18 07:27:52 -0800,NYC,Eastern Time (US & Canada),0,3
2856,14470,569611217301450752,negative,1.0,Can't Tell,0.3555,American,,raseay,,0,@AmericanAir that's quite an impressive list of fees!,,2015-02-22 13:34:31 -0800,"Oxford, MS",Central Time (US & Canada),1,0
2857,13338,569886516505407488,negative,1.0,Customer Service Issue,1.0,American,,cumulusmind,,0,@AmericanAir =UNAmerican Airlines just lies and poor customer services...,,2015-02-23 07:48:28 -0800,Everywhere ,Mountain Time (US & Canada),0,0
2858,12720,570045914347237376,negative,1.0,Customer Service Issue,0.7078,American,,Amrutafrika,,0,@AmericanAir you have a company policy that refuses employees to speak to other employees over the phone? Interesting,,2015-02-23 18:21:51 -0800,,,0,0
2859,8651,568080542345895937,negative,0.6344,Can't Tell,0.3419,Delta,,vincenzolandino,,0,"It's on me, @JetBlue! That's not what you said last night, though... :(",,2015-02-18 08:12:10 -0800,NYC | CT,Eastern Time (US & Canada),1,0
2860,4752,569875430951542784,negative,0.6817,Can't Tell,0.6817,Southwest,,ChrisSaysThis,,0,"@SouthwestAir, you're really going to let @delta and @virginamerica get the best of you? http://t.co/vUdWJm1lYB",,2015-02-23 07:04:25 -0800,"Boston, MA",Eastern Time (US & Canada),0,0
2861,11516,568057232392380416,negative,1.0,Customer Service Issue,1.0,US Airways,,PastorMRobinson,,0,@USAirways my vacation budget was blown bc of the lack of communication from USAirways. I will never use them again or refer anyone!,,2015-02-18 06:39:32 -0800,Lexington,Central Time (US & Canada),1,1
2862,10106,569535230996045825,negative,1.0,Customer Service Issue,0.6179,US Airways,,JoanEisenstodt,,0,@USAirways Past tense re help. No more. It’s been even more miserable than usual at CLT.,,2015-02-22 08:32:35 -0800,"Washington, DC",Eastern Time (US & Canada),0,1
2863,5637,568845241526038528,negative,0.6285,Cancelled Flight,0.6285,Southwest,,sdkstl,,0,@SouthwestAir huge problem with someone whose ticket was Cancelled Flighted mid trip. Can you DM?,,2015-02-20 10:50:48 -0800,"University City, MO",,0,1
2864,13820,569709973963468801,negative,1.0,Cancelled Flight,1.0,American,,LaurenCSands,,0,"@AmericanAir next time my flight's Cancelled Flightled, I'd appreciate SOME indication (email, text, carrier pigeon). App didn't even warn at check in",,2015-02-22 20:06:57 -0800,,Central Time (US & Canada),0,1
2865,3571,568261172610220033,negative,1.0,Customer Service Issue,0.6526,United,,Atrain_8,,2,"@united what you did was illegal and a breach of contract. I will be in touch but not through your ""customer feedback""",,2015-02-18 20:09:55 -0800,,,0,1
2866,9632,569763137819267072,negative,1.0,Lost Luggage,1.0,US Airways,,Andyba25,,0,@USAirways you guys have my luggage in San Jose and were supposed to deliver it to my hotel hours ago!! Please contact me.,,2015-02-22 23:38:12 -0800,South,,2,0
